fight_id,event_id,event_name,event_date,event_location,weight_class,title_fight,winner_id,result_status,method,finish_round,finish_time,time_format,referee,details,bonuses,r_fighter_id,r_fighter_name,r_fighter_nick_name,r_height,r_weight_lbs,r_reach_inches,r_stance,r_dob,r_slpm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_acc,r_td_def,r_sub_avg,b_fighter_id,b_fighter_name,b_fighter_nick_name,b_height,b_weight_lbs,b_reach_inches,b_stance,b_dob,b_slpm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_acc,b_td_def,b_sub_avg,r_total_kd,b_total_kd,r_total_sig_landed,r_total_sig_atmp,b_total_sig_landed,b_total_sig_atmp,r_total_total_str_landed,r_total_total_str_atmp,b_total_total_str_landed,b_total_total_str_atmp,r_total_td_success,r_total_td_atmp,b_total_td_success,b_total_td_atmp,r_total_sub_att,b_total_sub_att,r_total_rev,b_total_rev,r_total_sig_str_landed_head,r_total_sig_str_atmp_head,b_total_sig_str_landed_head,b_total_sig_str_atmp_head,r_total_sig_str_landed_body,r_total_sig_str_atmp_body,b_total_sig_str_landed_body,b_total_sig_str_atmp_body,r_total_sig_str_landed_leg,r_total_sig_str_atmp_leg,b_total_sig_str_landed_leg,b_total_sig_str_atmp_leg,r_total_sig_str_landed_distance,r_total_sig_str_atmp_distance,b_total_sig_str_landed_distance,b_total_sig_str_atmp_distance,r_total_sig_str_landed_clinch,r_total_sig_str_atmp_clinch,b_total_sig_str_landed_clinch,b_total_sig_str_atmp_clinch,r_total_sig_str_landed_ground,r_total_sig_str_atmp_ground,b_total_sig_str_landed_ground,b_total_sig_str_atmp_ground,r_total_ctrl_seconds,b_total_ctrl_seconds,rounds_fought
f521ecde1e96a1bd,8d477c3fbe001f9d,UFC Fight Night: Sandhagen vs. Song,2022-09-17,"Las Vegas, Nevada, USA",Featherweight,0,29af297d9f1de0f8,win,KO/TKO,1,1:09,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control,Performance of the Night,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,b8bbdeff718dbb7d,Pat Sabatini,,"5' 8""",145,70,Orthodox,1990-11-09,1.69,54,1.16,54,4.27,41,50,1.3,0,0,11,20,1,3,16,27,1,3,1,1,0,1,0,0,0,0,11,20,1,3,0,0,0,0,0,0,0,0,3,4,1,3,1,1,0,0,7,15,0,0,32,0,1
693e4a0bed9a1369,1a1a4d7a29041d77,UFC 21: Return of the Champions,1999-07-16,"Cedar Rapids, Iowa, USA",Middleweight,0,ce783bf73b5131f9,win,KO/TKO,2,1:19,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,,ce783bf73b5131f9,Eugene Jackson,The Wolf,"5' 8""",185,,Orthodox,1966-09-23,2.19,33,3.44,32,1.91,71,16,2.3,669a3cb6e394f515,Royce Alger,,"5' 10""",199,,Orthodox,1965-03-06,0.0,0,0.0,0,0.0,0,0,0.0,1,0,21,46,11,26,27,52,12,27,0,0,2,8,1,0,0,0,15,40,11,26,6,6,0,0,0,0,0,0,11,34,0,7,5,7,3,4,5,5,8,15,20,153,2
e72a2130e7387637,2c733e059462c1dc,UFC Fight Night: Tybura vs. Spivac 2,2024-08-10,"Las Vegas, Nevada, USA",Featherweight,0,e0c6edcb5b5d0b90,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 25 - 30. Junichiro Kamijo 25 - 30. Mike Bell 26 - 30.,,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,e0c6edcb5b5d0b90,Chepe Mariscal,Machine Gun,"5' 7""",145,69,Orthodox,1992-10-27,4.14,55,2.66,52,2.34,39,59,0.2,0,0,32,49,73,100,49,72,218,267,1,5,5,7,0,0,1,2,5,16,59,86,26,32,13,13,1,1,1,1,5,15,8,18,27,34,17,21,0,0,48,61,258,511,3
35c8223cc967fe0a,daff32bc96d1eabf,UFC 309: Jones vs. Miocic,2024-11-16,"New York City, New York, USA",Lightweight,0,d1941565abf50b16,win,Submission,1,2:44,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke After Drop to Guard,,d1941565abf50b16,Jim Miller,A-10,"5' 8""",155,71,Southpaw,1983-08-30,2.92,42,3.43,56,1.49,45,47,1.7,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,0,0,10,24,16,31,11,25,16,31,0,0,0,3,1,0,0,0,5,19,8,17,2,2,6,12,3,3,2,2,9,23,16,31,1,1,0,0,0,0,0,0,0,27,1
36c929fb1569d4b9,a8fa0c4e95512806,UFC 23: Ultimate Japan 2,1999-11-19,"Chiba, Japan",Middleweight,0,ce783bf73b5131f9,win,KO/TKO,3,3:12,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,,ce783bf73b5131f9,Eugene Jackson,The Wolf,"5' 8""",185,,Orthodox,1966-09-23,2.19,33,3.44,32,1.91,71,16,2.3,6014d25e73b669c9,Keiichiro Yamamiya,,"5' 11""",185,,Southpaw,1972-07-12,0.0,0,0.0,0,0.0,0,0,0.0,1,0,22,105,14,58,47,131,18,62,0,1,0,0,0,0,0,0,19,101,11,55,1,2,0,0,2,2,3,3,13,91,13,57,9,14,1,1,0,0,0,0,156,52,3
1b0d5e65fdfc62cf,6f81b6de2557739a,UFC Fight Night: Sandhagen vs. Font,2023-08-05,"Nashville, Tennessee, USA",Featherweight,0,aa171d55d4b5208f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Mike Bell 28 - 29. Derek Cleary 28 - 29. Rick Winter 28 - 29.,,aa171d55d4b5208f,Billy Quarantillo,,"5' 10""",155,70,Orthodox,1988-12-08,7.18,52,6.02,44,1.42,24,60,0.9,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,0,0,100,188,67,173,169,270,75,184,0,0,3,13,1,0,0,0,45,124,45,139,49,57,19,31,6,7,3,3,58,140,53,148,42,48,10,15,0,0,4,10,111,370,3
aa08ebe1a69c76ca,831b937811804dad,UFC Fight Night: Covington vs. Woodley,2020-09-19,"Las Vegas, Nevada, USA",Featherweight,0,29af297d9f1de0f8,win,Submission,3,1:21,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke From Mount,Performance of the Night,cbd3e590a85b18c5,Mirsad Bektic,,"5' 8""",145,70,Orthodox,1991-02-16,2.43,41,1.8,57,3.98,52,92,0.4,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,0,0,13,21,12,26,76,102,20,34,7,9,0,0,0,7,0,1,9,16,10,23,1,2,2,3,3,3,0,0,4,10,2,12,0,1,3,3,9,10,7,11,564,56,3
04e6198326be4857,57591bbf1623574e,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,"Las Vegas, Nevada, USA",Featherweight,0,29af297d9f1de0f8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Chris Lee 27 - 30. Anthony Maness 27 - 30. Mike Bell 28 - 29.,,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,e4ba58725825412d,Dan Argueta,The Determined,"5' 7""",135,68,Southpaw,1993-08-13,2.48,43,3.44,50,4.36,35,55,1.4,0,0,32,53,27,59,47,71,103,141,2,4,1,3,1,0,1,1,23,44,24,56,6,6,3,3,3,3,0,0,19,40,16,42,5,5,10,15,8,8,1,2,625,164,3
b1be8b41b1a4fd85,398b440e73d55b8b,UFC Fight Night: Hermansson vs. Vettori,2020-12-05,"Las Vegas, Nevada, USA",Featherweight,0,54f64b5e283b0ce7,win,KO/TKO,1,2:38,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,,54f64b5e283b0ce7,Ilia Topuria,El Matador,"5' 7""",155,69,Orthodox,1997-01-21,4.82,50,3.97,62,1.73,57,95,0.9,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,1,0,31,63,16,52,31,64,16,53,0,0,0,0,0,0,0,0,12,34,10,40,18,28,5,10,1,1,1,2,30,60,15,50,0,2,1,2,1,1,0,0,3,13,1
5cad3ab6553e9ec9,1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,"Las Vegas, Nevada, USA",Featherweight,0,29af297d9f1de0f8,win,Submission,2,4:42,3 Rnd (5-5-5),Chris Tognoni,Arm Triangle From Half Guard,,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,c7d7fda69ec410d3,Kamuela Kirk,The Jawaiian,"5' 10""",155,75,Switch,1994-04-13,3.22,50,5.87,40,1.5,26,47,1.2,0,0,32,78,22,54,51,102,60,93,2,3,0,0,1,0,0,0,22,61,14,43,9,16,5,8,1,1,3,3,27,68,18,49,2,2,4,5,3,8,0,0,337,0,2
88b225f6f1fa5c59,2e04a3b4a2011b97,UFC 71: Liddell vs Jackson,2007-05-26,"Las Vegas, Nevada, USA",Light Heavyweight,1,ffc088e64fab57e9,win,KO/TKO,1,1:53,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance,Knockout of the Night,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,a390eb8a9b2df298,Chuck Liddell,The Iceman,"6' 2""",205,76,Orthodox,1969-12-17,2.97,35,2.71,56,0.44,75,81,0.0,1,0,6,8,4,11,6,8,4,11,0,0,0,0,0,0,0,0,6,8,2,9,0,0,1,1,0,0,1,1,3,4,4,11,0,0,0,0,3,4,0,0,3,0,1
011d818ec9bb3de6,29b5791e51e7e832,UFC 96: Jackson vs Jardine,2009-03-07,"Columbus, Ohio, USA",Light Heavyweight,0,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Nelson Hamilton 28 - 29. Cecil Peoples 27 - 30. Doug Crosby 28 - 29.,Fight of the Night,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,b9d0fd83bb8a147a,Keith Jardine,The Dean of Mean,"6' 2""",185,76,Orthodox,1975-10-31,3.25,36,2.98,59,1.18,45,62,0.7,2,0,56,151,64,184,80,176,65,185,2,3,0,3,0,0,0,0,44,138,32,145,4,5,12,15,8,8,20,24,43,127,53,165,9,15,11,19,4,9,0,0,174,28,3
ae674ec42bd0a979,bf12aca029bfcc47,UFC 86: Jackson vs Griffin,2008-07-05,"Las Vegas, Nevada, USA",Light Heavyweight,1,fcffee71cff5530e,win,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne,Adalaide Byrd 46 - 48. Nelson Hamilton 46 - 48. Roy Silbert 46 - 49.,Fight of the Night,fcffee71cff5530e,Forrest Griffin,,"6' 3""",205,77,Orthodox,1979-03-16,4.38,36,2.81,61,1.05,48,57,0.7,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,0,1,77,276,50,138,113,326,73,163,0,1,0,1,3,0,0,0,31,205,38,125,11,25,9,10,35,46,3,3,56,236,30,108,8,12,13,19,13,28,7,11,287,190,5
c62d5962b99938de,23ab42947c1990e3,UFC 92: The Ultimate 2008,2008-12-27,"Las Vegas, Nevada, USA",Light Heavyweight,0,ffc088e64fab57e9,win,KO/TKO,1,3:21,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,Knockout of the Night,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,a1f6999fe57236e0,Wanderlei Silva,The Axe Murderer,"5' 11""",205,74,Orthodox,1976-07-03,2.79,40,2.19,60,0.97,53,62,0.6,1,0,11,20,7,26,11,20,7,26,0,1,0,0,0,0,0,0,10,19,4,21,0,0,0,0,1,1,3,5,9,18,6,25,0,0,1,1,2,2,0,0,2,0,1
9968d308e97c6531,aae0897825336b1a,UFC Fight Night: Condit vs Alves,2015-05-30,"Goiania, Goias, Brazil",Featherweight,0,,no_contest,Overturned,1,3:31,3 Rnd (5-5-5),Kevin MacDonald,Failed Drug Test by Jason,,b71ce838b01f2cad,Rony Jason,,"5' 7""",145,73,Orthodox,1984-03-21,2.04,44,3.14,53,0.59,30,36,0.8,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,0,0,5,7,5,13,12,14,13,22,0,0,3,4,1,0,0,0,1,2,5,13,3,4,0,0,1,1,0,0,2,4,0,7,3,3,2,3,0,0,3,3,11,141,1
a3c05cda32c7923e,a30f6d375dea5f9b,DWCS 6.9,2022-09-20,,Heavyweight,0,be9bdec19b7e9ffe,win,KO/TKO,1,4:34,3 Rnd (5-5-5),Mark Smith,Punches to Head On Ground,,46f557bd44da630e,Richard Jacobi,,"6' 4""",260,75,Orthodox,1993-09-28,0.88,44,3.94,51,3.28,100,100,0.0,be9bdec19b7e9ffe,Austen Lane,,"6' 6""",205,80,Orthodox,1987-11-09,2.7,50,2.45,39,1.5,28,33,0.0,0,0,4,9,18,37,9,17,24,46,1,1,0,1,0,0,0,1,3,8,16,32,1,1,1,3,0,0,1,2,2,7,3,11,0,0,0,0,2,2,15,26,100,105,1
7cfb05c08ec91525,269d103c96a4c3a5,UFC 177: Dillashaw vs Soto,2014-08-30,"Sacramento, California, USA",Lightweight,0,813550bc53b15fb0,win,Submission,2,1:54,3 Rnd (5-5-5),Jason Herzog,"Bulldog Choke On Ground
      Reverse Bulldog Choke",Performance of the Night,813550bc53b15fb0,Yancy Medeiros,,"5' 10""",155,75,Orthodox,1987-09-07,4.36,37,5.67,47,0.33,50,73,0.7,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,0,0,29,55,20,49,36,62,22,51,0,0,0,5,2,0,0,0,16,38,11,34,11,15,5,11,2,2,4,4,21,45,15,40,8,10,5,9,0,0,0,0,39,139,2
4669c07f3cc9e35f,997b4f52f76a0b53,UFC 186: Johnson vs Horiguchi,2015-04-25,"Montreal, Quebec, Canada",Catch Weight,0,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Luc Lefebvre 28 - 29. Pasquale Procopio 27 - 30. Benoit Roussel 27 - 30.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,1fb80f46d3c105d9,Fabio Maldonado,Caipira de Aco,"6' 1""",205,75,Orthodox,1980-03-17,5.29,58,4.31,53,0.44,57,61,0.6,0,0,99,211,67,134,114,230,94,162,0,0,1,1,0,0,0,0,59,160,37,87,31,41,29,45,9,10,1,2,67,155,55,113,32,56,12,21,0,0,0,0,71,173,3
df16b9c2fc9722e9,d247691a6c0e9034,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",Featherweight,0,29af297d9f1de0f8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen 28 - 29. Mike Bell 27 - 29. Adalaide Byrd 27 - 30.,,40093d1d2d78394e,Charles Rosa,Boston Strong,"5' 9""",145,69,Switch,1986-08-24,3.08,36,3.86,47,1.67,35,38,1.0,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,0,0,34,87,41,87,116,181,53,101,2,3,6,12,0,2,1,3,17,66,33,77,4,8,6,8,13,13,2,2,26,76,20,58,5,8,3,3,3,3,18,26,78,624,3
128a18ae82f10cfd,55b8dc4e54fe2c59,DWCS 1.3,2017-07-25,,Welterweight,0,bb61823f76361297,win,KO/TKO,2,0:21,3 Rnd (5-5-5),Chris Tognoni,"to    
      Leg injury",,bb61823f76361297,Kyle Stewart,Gunz Up,"6' 0""",170,76,Orthodox,1989-01-31,1.41,35,2.42,43,1.32,20,60,0.0,ca8da445dfa82d56,Jason Jackson,Jah-Son,"6' 1""",170,78,Orthodox,1990-10-30,2.24,48,1.31,56,0.0,0,0,0.0,0,1,7,16,12,25,8,18,17,30,2,2,0,1,0,0,1,1,7,16,9,21,0,0,0,1,0,0,3,3,2,9,8,19,1,2,0,0,4,5,4,6,0,0,2
df8391ca39160d8c,b3fb8d2293e17a59,UFC on FOX: Johnson vs. Bader,2016-01-30,"Newark, New Jersey, USA",Featherweight,0,,draw,Decision - Majority,3,5:00,3 Rnd (5-5-5),Gasper Oliver,Maimunah Querido 27 - 29. Michelle Agustin 28 - 28. Ricardo Almeida 28 - 28.,,29af297d9f1de0f8,Damon Jackson,The Leech,"5' 11""",155,71,Switch,1988-08-08,2.96,42,3.47,49,2.3,32,37,1.2,938ad489fb7a1f31,Levan Makashvili,The Hornet,"5' 8""",145,68,Orthodox,1989-01-07,2.87,54,2.07,61,3.67,42,85,0.0,0,0,44,131,65,114,85,175,102,153,0,6,2,5,0,0,0,0,22,104,32,77,19,23,29,30,3,4,4,7,24,99,26,67,19,31,38,46,1,1,1,1,400,122,3
3046c0d0208a65f1,bfc2fc38a0e20211,UFC 114: Rampage vs Evans,2010-05-29,"Las Vegas, Nevada, USA",Light Heavyweight,0,ee779c43a8926d52,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Glenn Trowbridge 27 - 30. Sal D'amato 28 - 29. Marcos Rosales 27 - 30.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,ee779c43a8926d52,Rashad Evans,Suga,"6' 0""",205,75,Orthodox,1979-09-25,2.14,37,2.42,63,2.98,44,73,0.0,1,0,17,47,29,52,27,58,61,91,0,1,3,12,0,0,0,0,7,35,21,42,9,11,1,2,1,1,7,8,2,18,7,22,11,24,12,15,4,5,10,15,56,463,3
9cf91ae875d886df,b732b326c362fb62,UFC 130: Rampage vs Hamill,2011-05-28,"Las Vegas, Nevada, USA",Light Heavyweight,0,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Glenn Trowbridge 27 - 30. Roy Silbert 27 - 30. Tony Weeks 27 - 30.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,98b80a717b9bda17,Matt Hamill,The Hammer,"6' 1""",205,76,Orthodox,1976-10-05,3.69,42,3.8,61,3.0,34,91,0.0,0,0,55,128,32,85,61,135,34,87,0,0,0,17,0,0,0,0,30,98,17,63,21,26,1,3,4,4,14,19,33,94,29,77,22,34,3,8,0,0,0,0,61,75,3
638093bc4f69f639,738acab0c6934dd8,UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Light Heavyweight,0,7ff97850e8c32bda,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 27 - 30. Gabriel Sabaitis 27 - 30. Otto Torriero 28 - 29.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,7ff97850e8c32bda,Glover Teixeira,,"6' 2""",205,76,Orthodox,1979-10-28,3.73,49,4.43,51,2.11,33,60,0.9,0,1,53,169,80,179,54,170,103,207,0,4,5,5,0,0,0,0,45,161,70,164,5,5,9,14,3,3,1,1,49,158,48,131,4,11,9,13,0,0,23,35,5,216,3
7c307d98ed135d32,8377c5572cb356f3,UFC 144: Edgar vs Henderson,2012-02-25,"Saitama, Japan",Light Heavyweight,0,c0ab242c40decc55,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,Sal D'amato 27 - 30. Junichiro Kamijo 27 - 30. Chris Watts 27 - 30.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,c0ab242c40decc55,Ryan Bader,Darth,"6' 2""",205,74,Orthodox,1983-06-07,2.82,43,1.39,71,3.37,44,80,0.4,0,0,16,39,55,101,30,53,109,158,1,4,4,9,0,0,0,0,8,29,27,71,6,8,9,9,2,2,19,21,9,31,20,55,6,6,10,13,1,2,25,33,21,529,3
181ce41897b37352,73ef22f25d0f70e2,UFC 135: Jones vs Rampage,2011-09-24,"Denver, Colorado, USA",Light Heavyweight,1,07f72a2a7591b409,win,Submission,4,1:14,5 Rnd (5-5-5-5-5),Josh Rosenthal,Rear Naked Choke,Fight of the Night,07f72a2a7591b409,Jon Jones,Bones,"6' 4""",248,84,Orthodox,1987-07-19,4.38,58,2.24,64,1.89,45,95,0.5,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,0,0,61,117,16,44,74,131,24,52,2,6,0,1,2,0,0,0,18,62,6,31,13,18,5,8,30,37,5,5,42,89,13,35,12,19,3,9,7,9,0,0,212,16,4
47b690fb54f2eaf9,dd992d569aaebee6,UFC 123: Rampage vs Machida,2010-11-20,"Auburn Hills, Michigan, USA",Light Heavyweight,0,ffc088e64fab57e9,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Nelson Hamilton 29 - 28. Jeff Blatnick 28 - 29. Sal D'amato 28 - 29.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,f7a7f7118d4b01b6,Lyoto Machida,The Dragon,"6' 1""",185,74,Southpaw,1978-05-30,2.59,53,1.57,61,1.21,65,75,0.4,0,0,16,49,33,51,70,104,53,71,1,1,1,3,0,1,0,0,9,41,13,23,3,3,6,7,4,5,14,21,6,35,26,40,10,14,6,10,0,0,1,1,142,276,3
49458279eafdaf94,0aa92558424ced9e,UFC 75: Champion vs Champion,2007-09-08,"London, England, United Kingdom",Light Heavyweight,1,ffc088e64fab57e9,win,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,Doug Crosby 47 - 48. Cecil Peoples 46 - 49. Andy Roberts 46 - 49.,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,1ccf4e7caff270df,Dan Henderson,Hendo,"5' 11""",185,74,Orthodox,1970-08-24,2.44,47,2.7,51,1.52,52,57,0.3,1,0,74,108,60,95,185,222,94,135,2,3,3,8,0,3,0,1,34,67,22,54,28,29,18,20,12,12,20,21,26,45,12,33,23,29,35,45,25,34,13,17,578,548,5
e789acc3bfd35e0c,4e9fb05d7e5e61b8,WFA - King of the Streets,2006-07-22,,Light Heavyweight,0,ffc088e64fab57e9,win,Decision - Split,3,5:00,3 Rnd (5-5-5),,,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,0e041d43a47d2e4b,Matt Lindland,The Law,"6' 0""",185,74,Southpaw,1970-05-17,2.62,50,1.56,52,3.01,48,60,1.3,0,0,37,46,21,39,80,90,83,104,3,3,1,5,0,5,0,0,14,22,8,26,17,18,4,4,6,6,9,9,1,6,3,13,28,29,16,24,8,11,2,2,0,0,3
c1df212ba092c404,63b65af1c5cb02cb,UFC 67: All or Nothing,2007-02-03,"Las Vegas, Nevada, USA",Light Heavyweight,0,ffc088e64fab57e9,win,KO/TKO,2,3:49,3 Rnd (5-5-5),John McCarthy,Punches to Head At Distance,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,05866d8c3a321856,Marvin Eastman,The Beastman,"5' 9""",185,73,Orthodox,1971-06-08,2.21,35,3.92,42,1.38,33,81,0.0,1,0,45,74,15,54,55,84,25,64,0,1,0,1,0,0,0,0,31,59,9,47,12,13,5,5,2,2,1,2,13,34,5,41,31,39,10,13,1,1,0,0,61,31,2
4d89b5cd86405adf,02e52b3a595f0786,PRIDE 31: Unbreakable,2006-02-26,,Middleweight,0,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (10-5-5),Daisuke Noguchi,,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,ad99fa5325519169,Dong Sik Yoon,,"6' 0""",185,,Orthodox,1972-08-24,0.99,36,2.33,51,1.6,29,33,1.3,0,0,67,98,23,35,152,188,59,75,1,1,2,8,0,1,1,0,42,70,11,20,23,26,7,10,2,2,5,5,3,12,3,10,24,31,12,15,40,55,8,10,0,0,3
eabafb8b77f6ac0e,8f2d9ee27f206f1f,PRIDE Total Elimination 2005,2005-04-23,,Middleweight,0,140745cbbcb023ac,win,KO/TKO,1,4:47,3 Rnd (10-5-5),Yuji Shimada,Kicks to Head On Ground,,140745cbbcb023ac,Mauricio Rua,Shogun,"6' 1""",205,76,Orthodox,1981-11-25,3.57,50,2.79,54,2.01,48,49,0.7,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,0,0,48,70,8,16,55,77,17,25,1,1,0,2,0,0,0,0,21,40,3,10,18,20,5,6,9,10,0,0,6,17,2,8,38,48,6,8,4,5,0,0,0,0,1
d393cb60db807f8c,f348d05403fad037,PRIDE 30: Fully Loaded,2005-10-23,,Middleweight,0,ffc088e64fab57e9,win,KO/TKO,1,4:05,3 Rnd (10-5-5),Minoru Toyonaga,Kick to Head On Ground,,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,35585d970300d45a,Hirotaka Yokoi,Kaibatsu-Kun,"5' 11""",205,,Orthodox,1978-06-08,1.52,33,3.42,38,1.87,41,66,0.4,0,0,25,29,1,1,47,51,6,6,0,0,0,1,0,0,1,1,22,26,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,1,1,0,0,1
abc2a8cf52f16b8b,05866d8c3a321856,PRIDE 28: High Octane,2004-10-31,,Pride Middleweight,1,a1f6999fe57236e0,win,KO/TKO,2,3:26,3 Rnd (10-5-5),Yuji Shimada,Knees to Head In Clinch,,a1f6999fe57236e0,Wanderlei Silva,The Axe Murderer,"5' 11""",205,74,Orthodox,1976-07-03,2.79,40,2.19,60,0.97,53,62,0.6,ffc088e64fab57e9,Quinton Jackson,Rampage,"6' 1""",205,73,Orthodox,1978-06-20,3.25,54,2.51,55,1.52,56,73,0.1,1,1,56,104,39,68,107,157,98,127,0,1,1,1,2,0,1,0,41,87,20,47,12,13,19,21,3,4,0,0,28,62,6,21,23,30,10,12,5,12,23,35,0,0,2
